Order_ID,Customer_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Delivery_Date,Payment_Method
a1369dc7-cab8-420f-9bd1-d5b24148e615,bc6d6ea9-7834-474d-b084-62e052caa74a,f2cda55f-de5d-4f29-a9f1-e977f609ef39,may,TV,406.95,9.0,2022-01-22,2022-01-30,PayPal
d4643c23-6283-4da1-9dbe-a522f2bf33e6,30c6f1bb-5432-4300-8d20-550d56582232,,issue,how,199.17,7.0,2022-01-19,2022-01-22,Cash
1f258e50-5edc-470e-9a2d-9d3a9a5fb8b9,70cbca21-de37-448f-8e9e-ff515ff9b5ee,ca03217c-e23f-4c45-b2dc-68e049ed5dc7,deep,outside,544.19,5.0,2022-12-06,2022-12-11,PayPal
ce144f91-76f1-41aa-933d-6b1c20256683,56e0f1eb-d173-4b3f-acbd-110c8e61530a,ba4094d2-09c7-4c8f-8b9b-bbcc927efdd5,everyone,mention,604.48,9.0,,,Credit Card
219a6337-1000-4554-a803-305195d6fb81,6d914d7a-ec6c-4c0b-8527-cf6a46e76b66,ce0cb880-997a-478f-9962-d15b0c2b13d8,,method,,4.0,2023-01-14,2023-01-21,Cash
7ca9150d-2e19-4891-bfa3-fc4c3cf91761,359c6043-0a70-4510-a618-00f68439165a,dec1cad4-606a-47f0-a27a-5b65ee8a0083,article,go,367.49,4.0,2022-05-07,2022-05-09,PayPal
a9e07d39-82f0-4397-ac6f-c1fc43de7c9f,2669f9b4-481d-4132-b6cd-38d9867b0bf3,7f9cd19f-11ec-4896-9c10-82179fa8d876,plan,eight,994.3,2.0,2020-02-25,2020-02-28,Credit Card
6ede9817-f4ff-4126-b585-8a386cd4f964,fd540cbe-ac74-461d-abe3-7fc5ae3679d7,adf6c3bd-8d77-4a24-85d0-c08648c8afd9,health,policy,746.62,3.0,2020-03-20,2020-03-27,Credit Card
999822c7-a686-4518-b155-c9c3676dd3e4,09ac6261-43f0-4891-9fa3-d034b4553128,6baa2c5b-b16a-4255-897b-45c8942b2733,require,level,,7.0,2022-10-31,2022-11-06,Cash
efe90810-30d0-49b7-8e32-3db2289180d4,6d388e4f-e0c1-4f59-ba32-d12914e5fd0b,e3f25417-029a-4a9d-8dea-6825dfe1883a,,dream,989.53,9.0,2023-09-12,2023-09-16,Credit Card
,23002230-72e1-4fa4-a06a-a75b61fafd84,4af99ed7-b566-4134-be45-030dd2e5d189,mouth,front,599.71,4.0,2022-08-28,2022-09-05,Cash
50e40519-5f0d-403f-b14e-630b65db1bac,6e147f72-ee64-4de3-9615-dd9295c8c5ea,5b757a88-6659-44d6-813e-be610e377c43,culture,what,61.01,9.0,2023-11-13,2023-11-14,Cash
097f4572-3747-41a7-84e5-a0ea38eb7796,,4e3fd780-a0fd-4fae-a754-8b128ddc12ad,,simple,482.1,4.0,2023-05-27,2023-05-31,PayPal
6223e47d-637f-4764-851b-b19398ce1bb9,db76d783-0274-4d80-bfb9-3ed311599158,5fe43e41-8b80-4324-aa52-cecd7d5179da,establish,real,48.97,2.0,2020-08-24,2020-08-31,Credit Card
f2bf45af-e973-48f3-83f9-9f809ef25cc8,e96ab031-8ea8-469b-bf4b-49e52cc32db5,00522af5-8aea-427d-8049-934986365a3e,speak,next,,6.0,2021-08-29,2021-09-02,Cash
26dd0a34-fb9d-49d0-a9b7-418d70935c9d,,82459169-9d90-41c2-912f-e620ba7a1764,economy,theory,58.33,4.0,2020-08-02,2020-08-11,PayPal
ab57248a-331f-43d7-91d4-3995b724e945,05334a57-252e-4639-b11d-a3eecc5d2d9a,8195f380-f2c1-46ba-a0f9-52f82511b728,change,body,686.12,5.0,2020-12-09,2020-12-10,Credit Card
d52e9293-4329-4158-a2e3-71eb53b01351,913525e2-7d74-41a9-a796-272531a0caf7,81d1734a-2222-4281-a2d9-cab40f9c1f3a,large,skill,182.29,9.0,2020-01-01,2020-01-10,
e67b7741-8fee-4d31-acf8-aea298d228cc,e531866b-0f26-4aa1-ab4c-c83230f4ba4c,2345c661-7029-49a4-b838-a235ecb1b7ad,public,cup,376.18,1.0,2021-10-17,2021-10-18,PayPal
546a5c90-96ea-4275-9278-6c92389a6bb6,,,,ball,316.28,1.0,2020-03-08,2020-03-17,PayPal
22bb7bf9-de1c-48cf-8396-2ff500515c0a,af1c28d0-75a1-4a11-abfe-89e4017277e4,05f76eba-62a7-4863-bec9-9b0c799a00d8,back,community,926.33,,2023-10-14,2023-10-19,Credit Card
a479df84-c949-4b12-9f29-4d9fef12e16a,1d4aa638-2233-497b-b9cf-171e89eecd92,,whether,ten,399.82,7.0,2021-03-23,2021-03-25,Credit Card
58caa146-155a-4184-9ae3-48ea70bb0c71,cad16efd-50fd-4183-9ef8-7041c3fa548c,,staff,difference,457.86,2.0,2022-12-19,2022-12-20,
e6b605bb-0cf7-4057-a5c3-880d38e7b5b7,3b4e898b-6307-4541-8597-5486a7aa2c4c,fd9d8478-70e0-4969-87e4-5c566af057e0,,tax,490.91,10.0,2020-09-22,2020-09-23,Cash
6e8faea1-504f-4dbf-822b-26cc4e1a24cb,5e9d64b7-e715-409d-bf5f-2a0f55dab7a8,3d673de1-f3eb-40f0-81f8-893530740496,,large,,9.0,2022-08-28,2022-08-31,Credit Card
d0fb4a16-8813-4592-a6c4-a5d9b0da2ac6,7a3439a6-bac3-4ec1-bbbd-0cd350910d3b,ee63ab7f-a871-4673-8540-83dfde87f3b5,,,,6.0,2021-08-24,2021-08-25,PayPal
47e679eb-eab0-4737-ab68-38c21e491c9a,4f4abf01-3139-44b9-a9a7-e2b5a712b657,cc3ef707-2dd2-4b94-9a08-ad0f468f759d,tonight,,615.93,1.0,2021-10-02,2021-10-06,Cash
a8ba0d0f-5ce2-4d1a-a948-68163058ec42,3d12d66d-f4e9-4ed5-b87a-84e75a969ee8,04e51169-7afa-4096-8011-1581babe1e82,project,,876.73,2.0,2023-06-21,2023-06-24,Credit Card
07b3ce9d-50db-43f3-b3a3-db282ff3871b,915de659-9279-4276-8373-5ea10b862e23,9810a068-b85e-4ba3-aba2-daa8a3311c2e,girl,with,25.92,3.0,2022-03-24,2022-04-02,
d4d14863-a3f9-423f-ab1f-9e974a2d24f6,,7b861785-670a-4742-8f6e-a10a187adfd8,major,art,683.07,10.0,2023-02-22,2023-03-03,Cash
7ea46e17-023c-433c-a346-9292ca5c4de0,05adfafc-0d90-4a9c-a4a3-ffde5e0760fc,6d18ec18-5c47-48bd-8afa-2d612f6256e7,,me,,4.0,2021-10-10,2021-10-18,Credit Card
27a22cda-9eb9-442e-8642-f8a491fa1c61,b7ab7e49-0f4a-4c86-843b-4c30aa202d24,8b2e12fb-e8ed-474d-b5ec-9637b9553238,cell,the,408.57,,2021-12-12,2021-12-14,PayPal
b07b1c19-92c5-46e8-8591-73020eee4673,c5c22aa6-5402-487a-b4ba-3fe88d5c0c0f,,else,and,577.99,9.0,2020-10-26,,PayPal
7df8f161-6fab-495c-9b64-b7b0dfa135c1,22f0e075-00c0-4138-bfa9-bc86ed029b95,cd40602d-053d-4f95-bde3-49d7adb486e5,go,nice,94.6,4.0,2021-06-04,2021-06-13,Credit Card
64ee85e6-11ea-4747-a72b-9736a4891393,29ac01ca-c8d2-424b-8c06-808b8bf17737,594f99ce-4339-4ba7-ae06-7d186daf9ef3,way,available,474.94,4.0,2023-01-08,2023-01-15,PayPal
d4355259-ee0d-4539-bd91-6337853b0566,1cad226e-f047-48c0-8669-73b44ba3db3b,a089afd2-2bae-4c81-9982-bae4c9c26853,teacher,piece,414.88,2.0,2022-10-19,2022-10-25,PayPal
d98c79e5-5e51-4b50-ace9-62196d7a6de2,e1fb410a-87b2-4ff1-8b05-39c16911356a,10c4b2d4-ecfb-47eb-813b-b36dbd212db5,mission,kind,920.57,3.0,2020-05-06,2020-05-10,PayPal
,97e0d1e6-a799-40b7-87fe-3cb9a76a3c17,,near,few,252.31,4.0,2023-11-19,2023-11-24,Credit Card
23c8424f-0fee-4ef6-8f1e-3ef53e8af640,6895d8a2-f8e3-45db-9a5d-594068722090,9ea1f0a2-007d-48c5-858c-6907bf5bc91c,wall,,100.92,,,,Cash
c32f452d-6d6a-4bda-9c64-ee35d9fb9aee,c22221b9-0da0-4b8d-b63a-ba2fd39c403b,e9ef1fce-88ca-4786-822a-3a00c5bb1f11,,west,366.93,9.0,2021-11-29,2021-11-29,PayPal
fba03ecb-7592-4c8d-92d2-59d239c7f563,32aa2528-93ec-4fe6-91df-c7f71a2cf0a9,fbb427c2-9135-4cbc-96dc-19ef3a15d0c8,power,war,372.47,5.0,2020-09-30,2020-10-03,Cash
65fddb50-f423-4545-8b6a-9db0522c0221,4de1a022-8ec3-4414-b1e4-de846a55c67c,708414ec-724d-4ba1-9936-9733172cd082,task,treatment,937.44,2.0,2021-12-07,2021-12-07,PayPal
96b7918a-2388-4de1-9de8-e75bc27775ea,40df67d9-2476-4115-9acf-7525e3605802,,,nation,533.77,7.0,2023-01-09,2023-01-17,PayPal
a8adf0b5-0f83-46fe-82d9-a78d8a865288,8348962d-a3be-49a5-b750-d5d13f8e6abc,b36c9dfa-5675-431a-baac-1995c6cfcc1a,trade,account,,1.0,2022-07-31,2022-08-08,PayPal
651e2eb6-e75c-4059-a5af-f99ccd57d885,0c4f246a-18e1-4210-94ac-e9349526bd33,49797888-0c1d-4dd7-b75a-d955b928d7c2,catch,star,829.21,9.0,2020-10-11,2020-10-15,Cash
932c785d-e13d-4d1e-a175-75c4095274fc,24cf5dba-30fc-469b-a0c6-15a6547f5aca,c7176453-f46f-4ad5-83bf-2cea1d0079f3,keep,modern,834.71,10.0,2022-05-19,2022-05-25,Credit Card
dc7cd49f-460c-4847-be14-c26b01212330,f4f11101-11b5-439b-bc53-6256832c569b,05fad9ca-812d-4191-b25d-c1ab8d802a96,attack,why,63.05,8.0,2022-10-30,2022-10-31,
3db3f0d8-cc09-48ea-be11-b5b7f28b827b,61edd036-0822-44e6-90e4-15896080e8e6,cef95565-e113-4a33-b400-55fc5150de8d,world,physical,32.05,9.0,2022-03-10,,Cash
efd7ab78-f52a-401e-950b-2509e7d9d935,94e82f28-6695-450f-903f-d2b8a0976732,56be4df9-36a9-4fae-a21d-46e7edb3fa77,book,star,544.05,,2020-07-04,,Cash
8cd2afa3-94d2-43de-8da5-4143b354a827,2404b7dc-8fdb-42db-bf83-11258c0f8a32,e036e510-fd15-4805-b233-dbdb3c80c63c,middle,father,943.86,6.0,2020-05-13,2020-05-20,Credit Card
7f8ae121-1c5d-4e0f-91a8-055565e810b4,0728211c-c8c3-4d3a-843b-7426d88141f0,,purpose,describe,,7.0,2021-02-01,2021-02-06,
8b4ad2be-05a6-4f93-b873-ab2677d2651c,6268e2bb-05ec-4253-aae0-62e7233d1b6a,11df22af-ab8e-4a09-af0e-8ca44b786ff0,however,let,706.58,10.0,2022-10-16,2022-10-16,
7e051fb4-c5dd-4de9-8861-2d907b949189,1078220d-5e0e-4721-826e-7dd3fd7eafff,a059d4a2-5ade-4f7e-bf4b-f6f89c405e67,number,music,171.5,2.0,2023-08-08,2023-08-11,Cash
80b72821-2c78-40b6-8a7a-8ff68748e10d,be452038-2146-4ef0-b222-01faea934f42,be6c5d04-2d53-408a-bfef-963283590f74,team,,456.13,4.0,2021-06-28,2021-07-05,Cash
71d9549b-7572-4c13-bf53-bf36658cd7f2,de88b77d-f319-4487-9963-e0f8409b0b40,475329ec-9ddf-42b4-8203-1d3854eeb478,least,light,312.26,3.0,2022-12-11,2022-12-16,Credit Card
1b74cf62-e88f-43f5-9685-f37bc02f02d1,f30dbc21-f11c-4fae-a3b5-88e111c1efbe,29e1f002-d790-40d9-acd3-58048aa8ad77,television,fight,574.52,10.0,,,Cash
b56ba546-26ec-4bd8-8815-82b8c92e83d0,3edafe57-1b84-49a1-9a60-67a624ab4708,,enjoy,leader,498.3,2.0,,,Credit Card
4d4be6f8-92d7-4552-88f9-8a65d867865d,096fce41-92b6-4ffb-ba98-80e43d014ce1,8dd32bb9-d21c-4bda-84fb-7e8bacb4f527,body,eye,689.93,4.0,2022-08-30,2022-09-03,Credit Card
4767672d-8d16-466f-bfab-cc9f2364160f,942e2e07-7b3d-4a39-ba69-4766c6df9a38,28a58cb5-fd4b-4190-b79a-596404c86593,mouth,peace,901.81,1.0,2022-07-05,2022-07-08,Cash
230de05f-3c80-44a2-8c09-cfbc61f2e4e5,6e3b9ed5-13f5-4003-ae02-cd2fefeccdc2,5671cfda-78e6-4574-8e18-90e11e52c389,score,pick,964.52,1.0,2020-09-05,2020-09-13,PayPal
97f7cb96-cd7e-4bd8-a6a9-f5d37f06fde0,985e988b-4f63-468e-9d20-a9339d67d105,4f8cbfba-cf32-4d2f-a5ff-22a42a7d2daf,without,,769.35,1.0,2023-09-11,2023-09-18,Credit Card
5edb917e-0bd1-42d2-b204-e135c28b1be7,1383cc50-6690-4416-97e6-8a863c1e0e00,,action,past,473.09,,2022-01-29,2022-02-07,Credit Card
7cfb9b56-ccb3-4574-a1bf-66d190264e5c,dd61bc04-4392-485c-897c-5853761de842,5526256c-4195-4d34-8c3b-d6b0a39856ce,reflect,,467.72,7.0,2020-09-06,2020-09-14,Credit Card
5322df84-68b8-4b4e-8ede-6fcefca43a23,f1667bfd-5a3d-41b2-99f3-61186aaa8a91,096fa80d-ed9c-4b62-8485-cd64ab8ccf83,city,late,284.31,7.0,,,
4a496e1a-6a00-4b4d-b00e-f768a841e658,48b426fa-7600-49f3-929b-b4f96e95cd10,c17dd54a-c1e1-4531-aa31-2c1595fd1149,manage,television,,4.0,2020-12-08,,PayPal
04b2ac27-492f-4653-90a2-32c300be9a36,9f7d924a-eca2-4ca6-8c9f-6387826f0e5e,505c933f-c3d7-41f5-a6f8-bfd1812ab1f6,marriage,commercial,476.83,,2021-10-31,,
1356267a-acfc-448b-8583-2448e8cdaeba,32416cf6-df54-4bf3-99a2-d4016ac88b38,3e5d5241-8cc5-4a4b-be6b-9fb91e6c5d13,poor,,15.08,9.0,,,PayPal
d105d6be-1d9d-4d9e-a59d-530c3bb9d5d1,54255d07-ef9e-43f4-9959-030b46d39947,727a1ced-b0f1-4b15-8648-9411928c19de,maybe,describe,32.68,7.0,2021-11-22,2021-11-28,Credit Card
a3c1ae33-0e90-4533-a80f-2abd87cba7ba,005f978f-4f73-43eb-a8c5-0bff2cce93b9,e54090cc-e0a5-463b-a258-e158f9abdd86,modern,these,227.77,6.0,2023-03-29,2023-04-03,Cash
031b52bf-4378-4f48-a128-77917780f6ac,c9b1d575-95f8-4cb5-bdbf-9f0edc64d2b8,7bf8f520-4e64-46be-ac8d-6fc10be2ae0e,think,dog,315.44,8.0,2021-01-10,2021-01-11,PayPal
e7781043-264f-409b-b16f-780f37ce2c69,1975d8b5-9a5a-4558-b54c-f3e2914357bf,15b7064c-f66d-4cdb-b766-844248773ec8,too,summer,192.03,5.0,2021-01-09,2021-01-18,Cash
17987772-e786-4bda-bfa9-bbdca31736ad,2db2f48e-d25e-4107-8abb-847f80f7daa6,,college,strong,108.45,3.0,2022-04-05,2022-04-08,PayPal
95303f31-8612-4b79-b6a5-fdd06eb89459,a9354f2d-8d92-40ce-9d9c-41498f72bcc3,7adc01bc-f3e6-43c8-b6e1-3481fc15c876,college,pass,858.98,4.0,2020-06-12,2020-06-21,Cash
71103199-6be7-414e-882d-7162b5df1cbe,f5a45851-0b8f-48bc-b4e7-410cec23b6c4,d36a5ea3-4543-4b8c-ad94-022fa4485f25,could,make,,2.0,2022-02-02,2022-02-05,PayPal
2df61e9a-41c1-4745-9151-17c486c29324,76126798-917e-46cf-ab70-fd0cdf020df9,2c6c0cde-e9a6-4f88-8923-b42a76e0e023,into,blue,781.7,6.0,2022-07-03,2022-07-05,Credit Card
dc8d779b-da50-44a3-acaa-f42100ca6553,c6a921a7-4006-43cb-962d-568e39b64f64,70e69115-8349-49e2-8733-9582c0e66682,report,question,867.79,8.0,2022-01-28,2022-02-01,Cash
3ca95b59-3442-4947-b6cc-bec116d5a483,d9a7ea41-7f68-496b-8ecd-1026e492f767,569a1fcd-d90a-4828-bfcd-da78185ef3ba,unit,quite,232.88,6.0,2023-05-28,2023-06-04,
6747af36-ccaa-451b-86dc-6044fed67b23,5dc2ec8a-0e4f-47b8-a4c9-4b28f4a29c5e,939736e4-c064-4edc-8380-508ef1a676f1,step,rule,,1.0,2023-01-10,2023-01-12,PayPal
176eff7b-5bb2-451a-a190-3047918a5393,534bbe42-21f9-4770-bb2c-983377618e8e,c745c805-64fa-41d4-9b92-b56ab62c8f16,station,,223.68,6.0,2022-02-14,2022-02-22,Credit Card
c99f907d-55ca-4777-86ec-cceacee74295,2cf48bf2-fd19-4a40-a981-b62771c0e702,331f0e52-a8f4-48ce-9196-8383ee3bfed9,finish,employee,464.22,4.0,2020-07-08,2020-07-16,Credit Card
a4d3cd3a-160d-4f63-aced-2d85b975b39f,4f0f358c-6c2b-4746-b54a-516fa7861345,5fd93c53-f2ee-4d60-a491-0deec4f70ec2,situation,wife,466.97,3.0,2020-07-20,2020-07-22,PayPal
ee4c7d15-fc6d-4ad7-b1c6-7cab2ab18ae5,3617acf0-231c-4bab-9cbb-0c784a2662d6,c799d717-cc3d-4b95-adfa-55a4ac607cf4,must,it,247.3,9.0,2021-11-19,2021-11-25,
7cff33fe-9f26-41df-96cf-c3809f7b2ba1,49ab99fb-c18c-4cb5-9618-3463c674526e,441da2ea-834b-4614-b358-26b058efacd3,program,eight,749.46,2.0,2022-11-21,2022-11-23,
15bdc4db-66bd-452d-9329-39f8aba917a1,,,since,able,465.4,10.0,2021-04-02,,Credit Card
f76a6189-56c6-451c-9704-76500de2ecb7,28e4f822-038f-449b-ac09-33ddecfb8c92,2c7e0ff2-cd62-44b5-a688-bd7ac4c782c7,condition,teacher,908.57,3.0,2023-10-10,2023-10-18,Cash
,,f1afc38a-43fe-47a8-bc65-975e01659f1b,magazine,,565.62,8.0,2023-07-31,2023-07-31,Credit Card
2415c136-2e6b-4936-948c-71034d461e09,8483a226-cf8a-435a-bcff-58ef98a88c07,,concern,tough,159.32,,2020-08-27,2020-09-01,Credit Card
142da756-6da3-4f3e-899f-a05a4617cec6,c091ec2d-b579-40a8-8cdd-ccbbb2254d96,446b3434-67d4-4272-bc77-7dd5e68dc4d8,popular,grow,743.98,8.0,,,Cash
6490d164-e5fb-47a1-badd-a3b55b50e13c,dca5a6d5-0d60-4ba7-b282-b7e7c2079298,d49d8135-ab7d-4521-9227-d9845d99b12a,science,end,772.57,5.0,2023-03-31,2023-04-03,Cash
786bcc07-fe92-4cba-9ffa-fc6fd72d9bf0,5a94ea0a-e435-42d2-9304-c319326df5a0,5a1f3cad-f22d-425e-b4f0-991efc727961,direction,record,415.68,,,,Credit Card
7042223f-893c-4d2b-85e1-20739aca75be,1766d1b1-705b-429e-8ef9-d145066c9fdf,,parent,teach,882.71,6.0,2023-10-03,2023-10-09,
28fa82e7-0020-4937-8dbb-28fe6b1231b2,,1b08567a-f440-4664-b653-ac7d3e2ab4aa,break,forget,550.96,3.0,2020-11-29,2020-12-06,Cash
7ca7452e-3f83-4416-9488-7bac09e5c20a,16ba0552-72c8-4b0a-8089-93ee743cc943,,simple,physical,158.09,6.0,2020-10-17,2020-10-21,Credit Card
3b78021f-a9ef-4ae7-b3c3-7b3082d1905b,b3a76e48-272c-49b3-bead-dfead26584c7,39d7689a-db2e-484b-92cf-9bb6324223ed,that,father,235.84,1.0,2023-01-30,2023-02-04,PayPal
8b275bd4-fda0-4cdb-be08-ecd8d18d4631,bb19125b-bb84-49e1-b038-ba0e7d1acf6a,fdb6eb7d-b26d-4b76-8b24-7bc90d15c021,development,involve,,8.0,2022-01-29,2022-02-03,PayPal
cbc20317-1044-4c57-ad11-cf9ff8e2db2b,fa6e408c-5e1b-4480-80b2-7bf8da3102b2,f8c3fc9a-6c2c-4603-952b-cc74012aef5d,traditional,treat,794.55,2.0,2022-12-11,2022-12-16,PayPal
,7f912e56-485a-4f2b-871c-244cb9f0d967,403df021-f7d6-4ad4-8eb9-3c2a642d52a0,,fund,295.13,1.0,2022-07-21,2022-07-26,Cash
,8e9d87ab-d017-45a5-a295-58627af520ff,94092598-abe0-4004-9d6b-959cbb0b6b12,article,film,865.85,5.0,2020-09-12,2020-09-15,Credit Card
fb51e3df-6de4-413c-89af-1091f0e9f2da,7623a350-8a8d-4619-a2be-3df557be139a,73b89af9-c519-419e-b8a6-49cf85a536f4,,easy,100.39,5.0,2021-04-07,2021-04-15,Cash
57d65941-f351-49c1-a2d8-db28af3ea762,49bdda29-0126-4e83-ba14-77e7e0afe783,c685998b-6779-4f38-ae2f-c6e060c7f63e,current,nation,614.18,2.0,2022-11-13,2022-11-22,Credit Card
981901f6-50b2-4d67-845a-e3b2c18cec60,a412b3e4-319b-4df5-bc06-6cb8c8ec8e9b,96fb5c4a-71a3-4f32-bab3-92cd966a6ebc,,remain,967.04,6.0,2020-04-12,2020-04-12,Credit Card
735466be-d76c-42dc-94dc-f345f0ba905b,,45bda4ef-cc49-4b3c-9f11-fa0ac30fc54c,game,pull,384.09,2.0,2023-01-08,2023-01-15,PayPal
dd566793-fdbe-4d6b-8ffc-262da461e5b9,eb5931cb-3c59-481b-aa85-5d2e14f41533,8b72f9cc-a61d-4cac-afe6-3c2faf61c379,bank,you,440.67,5.0,2022-06-19,2022-06-27,Cash
8e00aaec-0401-4d9b-9ec7-948ec6a139c5,d7c6c4e7-3f28-4805-960a-cb23da5c5296,,,deal,681.55,10.0,2022-12-18,2022-12-18,Credit Card
39506dcc-8842-43b5-8601-9e91bca58935,1a992df0-e94f-48c0-8430-5c44389c9bd3,0bc8679f-6a53-4fad-9e70-95e231a81032,cold,unit,534.43,1.0,2022-10-22,2022-10-26,
b5fb5add-6e1a-4ba2-839f-00cf540ba83b,,2edf20a2-dbb6-46ad-8b0a-d62e7393a50c,five,special,366.6,1.0,2022-07-23,,PayPal
b1577f48-9902-419e-b765-7db42b2c0b13,d325ddfa-2cf4-4e6c-865f-739bf3c8921b,b5ce87cf-201d-4eaa-98be-50efb6abebac,property,friend,20.19,10.0,2023-08-25,2023-08-31,PayPal
efd795b9-0699-434c-8e45-476330ff2a47,ebfef189-a83b-4b43-9d82-fee80a79d495,784fb8d8-30fc-4a86-9a08-68090d5fc11d,,ever,606.85,3.0,2021-01-01,2021-01-09,
eb70df7f-8214-4fec-9bfd-f57630ac5177,baede3ae-deb7-4248-a9e4-ba3cee018941,,seat,produce,627.01,1.0,2023-05-01,2023-05-09,PayPal
af2bb0c1-73e1-4251-8680-2493c5e1a39e,3af302b1-7ee9-4074-93b9-41eb25d9f550,4ae40355-032a-49ac-977d-55169b980a2b,drive,alone,961.81,9.0,2020-03-16,2020-03-24,Credit Card
d3bab789-342c-44e0-a858-79a852a069d3,406c0a4c-7125-4575-a17a-5868ceea5b22,,,plan,285.16,8.0,2022-09-14,2022-09-21,Cash
,998631fa-4ba8-412a-a296-f4b71a3de865,eaeea9e0-be35-4a37-9d93-4c662251c1f9,trip,give,294.57,6.0,2020-08-19,2020-08-27,Credit Card
9b59e16b-1a09-42c4-95ed-d1673f83548d,326b9e98-c16d-4de1-b27e-aa09e3001a15,cbfe8e76-06aa-4e95-8786-6f842eb33787,long,often,925.48,1.0,2021-09-06,,Cash
88d8dd90-8e40-4adc-8df2-34e4b4460cf4,81ce3406-03b0-48be-873e-266b35fc4559,,amount,,112.12,5.0,2023-03-23,2023-03-29,PayPal
eefd6189-01be-4d26-8fff-d25879e391df,7640f9bc-f16b-4d47-ab7e-0d6e2a132eee,f98f4ebe-4e02-4d2e-8bd5-45b1e1e1a7b7,whole,pattern,48.59,10.0,2021-04-19,2021-04-21,Cash
08b7e4de-8ff2-418d-8106-72a97d0e45ec,8600f4ef-a17c-49fd-8fd9-5e36c3dbbf11,,human,,97.4,3.0,2020-08-30,2020-09-08,PayPal
3dc0184a-ed1e-422a-afd3-726179963885,d363df6a-ea51-41d1-b59a-731d3c9e7985,2ed88a75-4ff1-4360-8cba-6cbb074f7c87,dream,like,720.62,1.0,,,Credit Card
a71d6468-5d5d-4cc5-b628-97dbae20916d,f4b6b614-0fc1-49d3-9748-e6fb2a13f2f5,cf81e3d5-253b-40da-90b0-764ac9b88144,spend,glass,812.47,5.0,2022-03-24,2022-03-29,Cash
a08dc614-2009-41fe-8199-9b66dff311d4,13e364d3-9c4a-4cae-b133-0513a136abee,a0ce7456-95ae-45e5-8271-8212554d0541,generation,begin,171.51,7.0,2021-11-28,2021-11-30,Credit Card
c0e7eba3-73ae-48aa-a6ad-70a3a01b20ad,9f73510c-1871-4b35-bc85-4c1c3f7e4307,9019c569-1a60-4fd7-a66e-d6a542fdb39f,every,administration,97.95,7.0,2020-08-27,,
7e2fcc66-0dd4-41e1-9348-4e9db249fa6c,,37a29c3b-67d7-492b-8970-43e37c9f9ac1,do,few,666.0,5.0,2020-07-28,2020-07-28,
,204ff3aa-18be-4555-9002-9095e993b17e,ac1948a8-72ac-4047-8a09-74f49ada3e42,resource,rest,878.68,7.0,2023-09-11,2023-09-11,
1bd28dc9-a7ec-4288-8b9f-83620886913f,532eff8a-cf00-477e-a61c-6ab783bfed58,8bc47cec-78c9-4a64-82ef-e2f19c1942dc,push,move,11.71,1.0,2021-10-24,2021-10-30,Cash
bdac33d9-155e-4556-b70a-a52cd0263532,411ff3df-60ab-4044-8474-7ce92d8df9ef,ad8b568e-5e69-40c4-aa2e-1ab72db857e7,today,treat,552.47,10.0,2023-10-18,,Credit Card
1682b560-1c3d-4b60-b14c-adc6f7975cbf,c8f59fc1-0444-4a5c-b6a5-238d607f8785,ea4bccc4-66a4-483d-9514-abc13dfe61e0,hundred,admit,828.57,1.0,,,
175267c4-b1a5-4848-b2bb-42c82802f02f,01c5507b-0c18-4c9d-8506-a6a735a2cf56,0d4523d7-c94f-4e22-88cc-7b2f2d99fe41,shoulder,paper,601.66,2.0,2022-11-12,2022-11-17,Credit Card
65175430-0472-45cf-81e7-28ad6399dfcc,b163d537-1d2f-4883-b616-86e2d52a5464,c9daa1eb-3a87-4ed3-aa38-da052a371bc1,bit,who,878.87,7.0,2022-03-13,2022-03-13,Credit Card
22977ac5-c665-429a-9738-2d003411db25,fc988293-cf19-4b31-b2de-773e51304b4c,6145c471-3456-40fb-9da1-096acd8e081d,single,garden,813.16,3.0,2023-11-21,,PayPal
6885d703-f713-43e6-b741-9ede3520a574,1d03074d-429e-4ddf-9820-422b44a13701,92040e93-5ba9-4d0f-87c5-5309b4a2192d,lay,catch,281.96,3.0,2023-10-21,2023-10-23,
acd75ea3-ac07-4364-9a9d-268e708f7849,c073f4d8-7d30-4938-b5ae-a74a8a925e8e,f7599204-beb8-4e66-a162-43cf37d670ae,necessary,beyond,541.5,2.0,2022-02-12,2022-02-21,
aa3c5a8e-b8df-40c5-af8b-68cbcb2138be,e30c6816-5570-443b-ab61-056562e7c78a,243b7262-057e-4a5d-b59f-5a5bfa18d57f,accept,stage,521.09,4.0,2021-12-29,2022-01-05,Credit Card
3120f34b-c9c8-412d-86a9-ecee3f655354,4662f316-6501-42da-891c-aa1f99664e74,02aa5d1b-882c-48f0-8d4a-68ef58e62d10,,every,668.96,1.0,2020-06-08,2020-06-14,PayPal
b4b63db4-bc4b-4f87-b31a-e5c1e7bb1e6f,,fcfe2bea-1ccf-4ac3-9c5d-5cadd97a1cbe,save,ever,671.85,3.0,2021-02-20,2021-02-28,PayPal
,017d3bb4-b3a7-4423-a339-415d0e5d85a4,e4bd044e-b0f3-480d-8d85-2ef1b4d635ce,move,indicate,908.22,3.0,2022-07-06,2022-07-08,PayPal
,7d36e7fe-37db-44d2-a30d-1d3ee11dd10c,98c395b0-544e-4ebf-9454-828416b24836,thus,course,157.71,1.0,,,Cash
